HostName,#reads,#writes,total_duration
cernvmbl003.cern.ch,190,60,5.8606e+07
cernvmbl003.cern.ch,190,60,5.86059e+07
cernvmbl003.cern.ch,190,60,5.86057e+07
cernvmbl003.cern.ch,190,60,5.86054e+07
cernvmbl003.cern.ch,190,60,5.86057e+07
cernvmbl003.cern.ch,190,60,5.86064e+07
cernvmbl003.cern.ch,190,60,5.86064e+07
cernvmbl003.cern.ch,190,60,5.86062e+07
cernvmbl003.cern.ch,190,60,5.86064e+07
cernvmbl003.cern.ch,190,60,5.86066e+07
cernvmbl003.cern.ch,190,60,5.86064e+07
cernvmbl003.cern.ch,190,60,5.86071e+07
cernvmbl003.cern.ch,190,60,5.86064e+07
cernvmbl003.cern.ch,190,60,5.8607e+07
cernvmbl003.cern.ch,190,60,5.86068e+07
cernvmbl003.cern.ch,190,60,5.86054e+07
cernvmbl003.cern.ch,190,60,5.8607e+07
cernvmbl003.cern.ch,190,60,5.86064e+07
cernvmbl003.cern.ch,190,60,5.86066e+07
cernvmbl003.cern.ch,190,60,5.86067e+07
cernvmbl003.cern.ch,190,60,5.86067e+07
cernvmbl003.cern.ch,190,60,5.86065e+07
cernvmbl003.cern.ch,190,60,5.86069e+07
cernvmbl003.cern.ch,190,60,5.86067e+07
cernvmbl003.cern.ch,190,60,5.86069e+07
cernvmbl003.cern.ch,190,60,5.86065e+07
cernvmbl003.cern.ch,190,60,5.86073e+07
cernvmbl003.cern.ch,190,60,5.86067e+07
cernvmbl003.cern.ch,190,60,5.86068e+07
cernvmbl003.cern.ch,190,60,5.86065e+07
cernvmbl003.cern.ch,190,60,5.86073e+07
cernvmbl003.cern.ch,190,60,5.86067e+07
cernvmbl005.cern.ch,202,48,5.86063e+07
cernvmbl005.cern.ch,202,48,5.86067e+07
cernvmbl005.cern.ch,202,48,5.86072e+07
cernvmbl005.cern.ch,202,48,5.86074e+07
cernvmbl005.cern.ch,202,48,5.86073e+07
cernvmbl005.cern.ch,202,48,5.86072e+07
cernvmbl005.cern.ch,202,48,5.86078e+07
cernvmbl005.cern.ch,202,48,5.86079e+07
cernvmbl005.cern.ch,202,48,5.86093e+07
cernvmbl005.cern.ch,202,48,5.86079e+07
cernvmbl005.cern.ch,202,48,5.86114e+07
cernvmbl005.cern.ch,202,48,5.86084e+07
cernvmbl005.cern.ch,202,48,5.86036e+07
cernvmbl005.cern.ch,202,48,5.86054e+07
cernvmbl005.cern.ch,202,48,5.86074e+07
cernvmbl005.cern.ch,202,48,5.86065e+07
cernvmbl005.cern.ch,202,48,5.86071e+07
cernvmbl005.cern.ch,202,48,5.86067e+07
cernvmbl005.cern.ch,202,48,5.86065e+07
cernvmbl005.cern.ch,202,48,5.86073e+07
cernvmbl005.cern.ch,202,48,5.8606e+07
cernvmbl005.cern.ch,202,48,5.86063e+07
cernvmbl005.cern.ch,202,48,5.86057e+07
cernvmbl005.cern.ch,202,48,5.86056e+07
cernvmbl005.cern.ch,202,48,5.86057e+07
cernvmbl005.cern.ch,202,48,5.86048e+07
cernvmbl005.cern.ch,202,48,5.8605e+07
cernvmbl005.cern.ch,202,48,5.86046e+07
cernvmbl005.cern.ch,202,48,5.86052e+07
cernvmbl005.cern.ch,202,48,5.86037e+07
cernvmbl005.cern.ch,202,48,5.86046e+07
cernvmbl005.cern.ch,202,48,5.86049e+07
cernvmbl005.cern.ch,202,48,5.86047e+07
cernvmbl005.cern.ch,202,48,5.86037e+07
cernvmbl005.cern.ch,202,48,5.86046e+07
cernvmbl005.cern.ch,202,48,5.86047e+07
cernvmbl005.cern.ch,202,48,5.86056e+07
cernvmbl005.cern.ch,202,48,5.86035e+07
cernvmbl005.cern.ch,202,48,5.86035e+07
cernvmbl005.cern.ch,202,48,5.86039e+07
cernvmbl005.cern.ch,202,48,5.86043e+07
cernvmbl005.cern.ch,202,48,5.86008e+07
cernvmbl005.cern.ch,202,48,5.86035e+07
cernvmbl005.cern.ch,202,48,5.86034e+07
cernvmbl005.cern.ch,202,48,5.86037e+07
cernvmbl005.cern.ch,202,48,5.86037e+07
cernvmbl005.cern.ch,202,48,5.86016e+07
cernvmbl005.cern.ch,202,48,5.86009e+07
cernvmbl005.cern.ch,202,48,5.86035e+07
cernvmbl005.cern.ch,202,48,5.86033e+07
cernvmbl005.cern.ch,202,48,5.86013e+07
cernvmbl005.cern.ch,202,48,5.86013e+07
cernvmbl005.cern.ch,202,48,5.86006e+07
cernvmbl005.cern.ch,202,48,5.86013e+07
cernvmbl005.cern.ch,202,48,5.86011e+07
cernvmbl005.cern.ch,202,48,5.86004e+07
cernvmbl005.cern.ch,202,48,5.86004e+07
cernvmbl005.cern.ch,202,48,5.86005e+07
cernvmbl005.cern.ch,202,48,5.86005e+07
cernvmbl005.cern.ch,202,48,5.86005e+07
cernvmbl005.cern.ch,202,48,5.86004e+07
cernvmbl005.cern.ch,202,48,5.85997e+07
cernvmbl005.cern.ch,202,48,5.86001e+07
cernvmbl005.cern.ch,202,48,5.86003e+07
cernvmbl005.cern.ch,202,48,5.86002e+07
cernvmbl005.cern.ch,202,48,5.85999e+07
cernvmbl005.cern.ch,202,48,5.85995e+07
cernvmbl005.cern.ch,202,48,5.8599e+07
cernvmbl005.cern.ch,202,48,5.85996e+07
cernvmbl005.cern.ch,202,48,5.85991e+07
cernvmbl005.cern.ch,202,48,5.85991e+07
cernvmbl005.cern.ch,202,48,5.8599e+07
cernvmbl005.cern.ch,202,48,5.85991e+07
cernvmbl005.cern.ch,202,48,5.8599e+07
cernvmbl005.cern.ch,202,48,5.85986e+07
cernvmbl005.cern.ch,202,48,5.85987e+07
cernvmbl005.cern.ch,202,48,5.85988e+07
cernvmbl005.cern.ch,202,48,5.85985e+07
cernvmbl005.cern.ch,202,48,5.85986e+07
cernvmbl005.cern.ch,202,48,5.85986e+07
cernvmbl005.cern.ch,202,48,5.85981e+07
cernvmbl005.cern.ch,202,48,5.85982e+07
cernvmbl005.cern.ch,202,48,5.85982e+07
cernvmbl005.cern.ch,202,48,5.8598e+07
cernvmbl005.cern.ch,202,48,5.8598e+07
cernvmbl005.cern.ch,202,48,5.85978e+07
cernvmbl005.cern.ch,202,48,5.85981e+07
cernvmbl005.cern.ch,202,48,5.85968e+07
cernvmbl005.cern.ch,202,48,5.85978e+07
cernvmbl005.cern.ch,202,48,5.85977e+07
cernvmbl005.cern.ch,202,48,5.85977e+07
cernvmbl005.cern.ch,202,48,5.85975e+07
cernvmbl005.cern.ch,202,48,5.85969e+07
cernvmbl005.cern.ch,202,48,5.85971e+07
cernvmbl005.cern.ch,202,48,5.85968e+07
cernvmbl005.cern.ch,202,48,5.85969e+07
cernvmbl005.cern.ch,202,48,5.85968e+07
cernvmbl005.cern.ch,202,48,5.85964e+07
cernvmbl005.cern.ch,202,48,5.85968e+07
cernvmbl005.cern.ch,202,48,5.85965e+07
