HostName,#reads,#writes,total_duration
cernvmbl003.cern.ch,201,49,1.18369e+08
cernvmbl003.cern.ch,201,49,1.18354e+08
cernvmbl003.cern.ch,201,49,1.1835e+08
cernvmbl003.cern.ch,201,49,1.18348e+08
cernvmbl003.cern.ch,201,49,1.1837e+08
cernvmbl003.cern.ch,201,49,1.18404e+08
cernvmbl003.cern.ch,201,49,1.18338e+08
cernvmbl003.cern.ch,201,49,1.18394e+08
cernvmbl003.cern.ch,201,49,1.18373e+08
cernvmbl003.cern.ch,201,49,1.18327e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18357e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18315e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18314e+08
cernvmbl003.cern.ch,201,49,1.18315e+08
cernvmbl003.cern.ch,201,49,1.18315e+08
cernvmbl003.cern.ch,201,49,1.18315e+08
cernvmbl003.cern.ch,201,49,1.18315e+08
cernvmbl003.cern.ch,201,49,1.18315e+08
cernvmbl003.cern.ch,201,49,1.18315e+08
cernvmbl003.cern.ch,201,49,1.18315e+08
cernvmbl003.cern.ch,201,49,1.18315e+08
cernvmbl003.cern.ch,201,49,1.18315e+08
cernvmbl003.cern.ch,201,49,1.18315e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18315e+08
cernvmbl003.cern.ch,201,49,1.18315e+08
cernvmbl003.cern.ch,201,49,1.18315e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18315e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18315e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18315e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18316e+08
cernvmbl003.cern.ch,201,49,1.18317e+08
cernvmbl003.cern.ch,201,49,1.18317e+08
cernvmbl003.cern.ch,201,49,1.18317e+08
cernvmbl003.cern.ch,201,49,1.18317e+08
cernvmbl003.cern.ch,201,49,1.18317e+08
cernvmbl003.cern.ch,201,49,1.18317e+08
cernvmbl003.cern.ch,201,49,1.18318e+08
cernvmbl003.cern.ch,201,49,1.18318e+08
cernvmbl003.cern.ch,201,49,1.18318e+08
cernvmbl003.cern.ch,201,49,1.18319e+08
cernvmbl003.cern.ch,201,49,1.18318e+08
cernvmbl003.cern.ch,201,49,1.18318e+08
cernvmbl003.cern.ch,201,49,1.18319e+08
cernvmbl003.cern.ch,201,49,1.18319e+08
cernvmbl003.cern.ch,201,49,1.18319e+08
cernvmbl003.cern.ch,201,49,1.1832e+08
cernvmbl003.cern.ch,201,49,1.18319e+08
cernvmbl003.cern.ch,201,49,1.1832e+08
cernvmbl003.cern.ch,201,49,1.1832e+08
cernvmbl003.cern.ch,201,49,1.18319e+08
cernvmbl003.cern.ch,201,49,1.1832e+08
cernvmbl003.cern.ch,201,49,1.1832e+08
cernvmbl003.cern.ch,201,49,1.1832e+08
cernvmbl003.cern.ch,201,49,1.18319e+08
cernvmbl003.cern.ch,201,49,1.1832e+08
cernvmbl003.cern.ch,201,49,1.1832e+08
cernvmbl003.cern.ch,201,49,1.1832e+08
cernvmbl003.cern.ch,201,49,1.1832e+08
cernvmbl003.cern.ch,201,49,1.1832e+08
cernvmbl003.cern.ch,201,49,1.1832e+08
cernvmbl003.cern.ch,201,49,1.1832e+08
cernvmbl003.cern.ch,201,49,1.1832e+08
cernvmbl005.cern.ch,183,67,1.18321e+08
cernvmbl005.cern.ch,183,67,1.18324e+08
cernvmbl005.cern.ch,183,67,1.18321e+08
cernvmbl005.cern.ch,197,53,1.18325e+08
cernvmbl005.cern.ch,183,67,1.18324e+08
cernvmbl005.cern.ch,197,53,1.18326e+08
cernvmbl005.cern.ch,183,67,1.18328e+08
cernvmbl005.cern.ch,197,53,1.18328e+08
cernvmbl005.cern.ch,183,67,1.18329e+08
cernvmbl005.cern.ch,197,53,1.18332e+08
cernvmbl005.cern.ch,183,67,1.18331e+08
cernvmbl005.cern.ch,183,67,1.1833e+08
cernvmbl005.cern.ch,197,53,1.18329e+08
cernvmbl005.cern.ch,183,67,1.18329e+08
cernvmbl005.cern.ch,197,53,1.18333e+08
cernvmbl005.cern.ch,183,67,1.18332e+08
cernvmbl005.cern.ch,183,67,1.18341e+08
cernvmbl005.cern.ch,183,67,1.18335e+08
cernvmbl005.cern.ch,197,53,1.18334e+08
cernvmbl005.cern.ch,183,67,1.18339e+08
cernvmbl005.cern.ch,197,53,1.18335e+08
cernvmbl005.cern.ch,183,67,1.18337e+08
cernvmbl005.cern.ch,183,67,1.18339e+08
cernvmbl005.cern.ch,183,67,1.18336e+08
cernvmbl005.cern.ch,183,67,1.18338e+08
cernvmbl005.cern.ch,197,53,1.18341e+08
cernvmbl005.cern.ch,183,67,1.18349e+08
cernvmbl005.cern.ch,183,67,1.18342e+08
