HostName,#reads,#writes,total_duration
cernvmbl003.cern.ch,167,83,6.1259e+07
cernvmbl003.cern.ch,167,83,6.12582e+07
cernvmbl003.cern.ch,167,83,6.12584e+07
cernvmbl003.cern.ch,167,83,6.12585e+07
cernvmbl003.cern.ch,167,83,6.12582e+07
cernvmbl003.cern.ch,167,83,6.12576e+07
cernvmbl003.cern.ch,167,83,6.12584e+07
cernvmbl003.cern.ch,167,83,6.12583e+07
cernvmbl003.cern.ch,167,83,6.12582e+07
cernvmbl003.cern.ch,167,83,6.12572e+07
cernvmbl003.cern.ch,167,83,6.12579e+07
cernvmbl003.cern.ch,167,83,6.12583e+07
cernvmbl003.cern.ch,167,83,6.12583e+07
cernvmbl003.cern.ch,167,83,6.12569e+07
cernvmbl003.cern.ch,167,83,6.1257e+07
cernvmbl003.cern.ch,167,83,6.12567e+07
cernvmbl003.cern.ch,167,83,6.12569e+07
cernvmbl003.cern.ch,167,83,6.1257e+07
cernvmbl003.cern.ch,167,83,6.12565e+07
cernvmbl003.cern.ch,167,83,6.1257e+07
cernvmbl003.cern.ch,167,83,6.12565e+07
cernvmbl003.cern.ch,167,83,6.12567e+07
cernvmbl003.cern.ch,167,83,6.12562e+07
cernvmbl003.cern.ch,167,83,6.1256e+07
cernvmbl003.cern.ch,167,83,6.12569e+07
cernvmbl003.cern.ch,167,83,6.1256e+07
cernvmbl003.cern.ch,167,83,6.12565e+07
cernvmbl003.cern.ch,167,83,6.12553e+07
cernvmbl003.cern.ch,167,83,6.12553e+07
cernvmbl003.cern.ch,167,83,6.12559e+07
cernvmbl003.cern.ch,167,83,6.1255e+07
cernvmbl003.cern.ch,167,83,6.12558e+07
cernvmbl003.cern.ch,167,83,6.12551e+07
cernvmbl003.cern.ch,167,83,6.12553e+07
cernvmbl003.cern.ch,167,83,6.12547e+07
cernvmbl003.cern.ch,167,83,6.12545e+07
cernvmbl003.cern.ch,167,83,6.12539e+07
cernvmbl003.cern.ch,167,83,6.12541e+07
cernvmbl003.cern.ch,167,83,6.12537e+07
cernvmbl003.cern.ch,167,83,6.12537e+07
cernvmbl003.cern.ch,167,83,6.12536e+07
cernvmbl003.cern.ch,167,83,6.12534e+07
cernvmbl003.cern.ch,167,83,6.12526e+07
cernvmbl003.cern.ch,167,83,6.12538e+07
cernvmbl003.cern.ch,167,83,6.12525e+07
cernvmbl003.cern.ch,167,83,6.12525e+07
cernvmbl003.cern.ch,167,83,6.12529e+07
cernvmbl003.cern.ch,167,83,6.1252e+07
cernvmbl003.cern.ch,167,83,6.12522e+07
cernvmbl003.cern.ch,167,83,6.1252e+07
cernvmbl003.cern.ch,167,83,6.12522e+07
cernvmbl003.cern.ch,167,83,6.12522e+07
cernvmbl003.cern.ch,167,83,6.12551e+07
cernvmbl003.cern.ch,167,83,6.12541e+07
cernvmbl005.cern.ch,185,65,6.12538e+07
cernvmbl005.cern.ch,185,65,6.1258e+07
cernvmbl005.cern.ch,185,65,6.12527e+07
cernvmbl005.cern.ch,185,65,6.12547e+07
cernvmbl005.cern.ch,185,65,6.12591e+07
cernvmbl005.cern.ch,185,65,6.12595e+07
cernvmbl005.cern.ch,185,65,6.12556e+07
cernvmbl005.cern.ch,185,65,6.1257e+07
cernvmbl005.cern.ch,185,65,6.12603e+07
cernvmbl005.cern.ch,185,65,6.12614e+07
cernvmbl005.cern.ch,185,65,6.12616e+07
cernvmbl005.cern.ch,185,65,6.12645e+07
cernvmbl005.cern.ch,185,65,6.12653e+07
cernvmbl005.cern.ch,185,65,6.12665e+07
cernvmbl005.cern.ch,185,65,6.12646e+07
cernvmbl005.cern.ch,185,65,6.12658e+07
cernvmbl005.cern.ch,185,65,6.12671e+07
cernvmbl005.cern.ch,185,65,6.12686e+07
cernvmbl005.cern.ch,185,65,6.12675e+07
cernvmbl005.cern.ch,185,65,6.1268e+07
cernvmbl005.cern.ch,185,65,6.12695e+07
cernvmbl005.cern.ch,185,65,6.12701e+07
cernvmbl005.cern.ch,185,65,6.12733e+07
cernvmbl005.cern.ch,185,65,6.12713e+07
cernvmbl005.cern.ch,185,65,6.12723e+07
cernvmbl005.cern.ch,185,65,6.12786e+07
cernvmbl005.cern.ch,185,65,6.12755e+07
cernvmbl005.cern.ch,185,65,6.12793e+07
cernvmbl005.cern.ch,185,65,6.12779e+07
cernvmbl005.cern.ch,185,65,6.12744e+07
cernvmbl005.cern.ch,185,65,6.12769e+07
cernvmbl005.cern.ch,185,65,6.12814e+07
cernvmbl005.cern.ch,185,65,6.12828e+07
cernvmbl005.cern.ch,185,65,6.12836e+07
cernvmbl005.cern.ch,185,65,6.12839e+07
cernvmbl005.cern.ch,185,65,6.12818e+07
cernvmbl005.cern.ch,185,65,6.12801e+07
cernvmbl005.cern.ch,185,65,6.12842e+07
cernvmbl005.cern.ch,185,65,6.12849e+07
cernvmbl005.cern.ch,185,65,6.1286e+07
cernvmbl005.cern.ch,185,65,6.12846e+07
cernvmbl005.cern.ch,185,65,6.12853e+07
cernvmbl005.cern.ch,185,65,6.12857e+07
cernvmbl005.cern.ch,185,65,6.12864e+07
cernvmbl005.cern.ch,185,65,6.1287e+07
cernvmbl005.cern.ch,185,65,6.12875e+07
cernvmbl005.cern.ch,185,65,6.12884e+07
cernvmbl005.cern.ch,185,65,6.12867e+07
cernvmbl005.cern.ch,185,65,6.12891e+07
cernvmbl005.cern.ch,185,65,6.12912e+07
cernvmbl005.cern.ch,185,65,6.129e+07
cernvmbl005.cern.ch,185,65,6.12864e+07
cernvmbl005.cern.ch,185,65,6.12893e+07
cernvmbl005.cern.ch,185,65,6.12878e+07
cernvmbl005.cern.ch,185,65,6.12905e+07
cernvmbl005.cern.ch,185,65,6.12917e+07
cernvmbl005.cern.ch,185,65,6.12883e+07
cernvmbl005.cern.ch,185,65,6.12887e+07
cernvmbl005.cern.ch,185,65,6.12898e+07
cernvmbl005.cern.ch,185,65,6.12919e+07
cernvmbl005.cern.ch,185,65,6.12945e+07
cernvmbl005.cern.ch,185,65,6.12949e+07
cernvmbl005.cern.ch,185,65,6.12899e+07
cernvmbl005.cern.ch,185,65,6.12931e+07
cernvmbl005.cern.ch,185,65,6.12926e+07
cernvmbl005.cern.ch,185,65,6.12956e+07
cernvmbl005.cern.ch,185,65,6.12962e+07
cernvmbl005.cern.ch,185,65,6.12968e+07
cernvmbl005.cern.ch,185,65,6.12987e+07
cernvmbl005.cern.ch,185,65,6.1294e+07
cernvmbl005.cern.ch,185,65,6.12973e+07
cernvmbl005.cern.ch,185,65,6.12981e+07
cernvmbl005.cern.ch,185,65,6.12999e+07
cernvmbl005.cern.ch,185,65,6.12976e+07
cernvmbl005.cern.ch,185,65,6.13039e+07
cernvmbl005.cern.ch,185,65,6.13008e+07
cernvmbl005.cern.ch,185,65,6.12992e+07
cernvmbl005.cern.ch,185,65,6.1302e+07
cernvmbl005.cern.ch,185,65,6.13015e+07
cernvmbl005.cern.ch,185,65,6.13025e+07
cernvmbl005.cern.ch,185,65,6.13028e+07
cernvmbl005.cern.ch,185,65,6.13086e+07
cernvmbl005.cern.ch,185,65,6.13051e+07
cernvmbl005.cern.ch,185,65,6.13045e+07
cernvmbl005.cern.ch,185,65,6.13034e+07
cernvmbl005.cern.ch,185,65,6.13075e+07
cernvmbl005.cern.ch,185,65,6.13083e+07
cernvmbl005.cern.ch,185,65,6.13058e+07
cernvmbl005.cern.ch,185,65,6.13068e+07
cernvmbl005.cern.ch,185,65,6.1314e+07
cernvmbl005.cern.ch,185,65,6.13096e+07
cernvmbl005.cern.ch,185,65,6.13102e+07
cernvmbl005.cern.ch,185,65,6.13121e+07
cernvmbl005.cern.ch,185,65,6.13131e+07
cernvmbl005.cern.ch,185,65,6.13153e+07
cernvmbl005.cern.ch,185,65,6.13112e+07
cernvmbl005.cern.ch,185,65,6.13147e+07
cernvmbl005.cern.ch,185,65,6.13163e+07
cernvmbl005.cern.ch,185,65,6.13172e+07
cernvmbl005.cern.ch,185,65,6.13165e+07
