HostName,#reads,#writes,total_duration
cernvmbl003.cern.ch,193,57,1.1972e+08
cernvmbl003.cern.ch,193,57,1.1968e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19652e+08
cernvmbl003.cern.ch,193,57,1.19646e+08
cernvmbl003.cern.ch,193,57,1.1965e+08
cernvmbl003.cern.ch,193,57,1.19645e+08
cernvmbl003.cern.ch,193,57,1.19641e+08
cernvmbl003.cern.ch,193,57,1.19643e+08
cernvmbl003.cern.ch,193,57,1.19641e+08
cernvmbl003.cern.ch,193,57,1.19641e+08
cernvmbl003.cern.ch,193,57,1.19641e+08
cernvmbl003.cern.ch,193,57,1.19641e+08
cernvmbl003.cern.ch,193,57,1.19641e+08
cernvmbl003.cern.ch,193,57,1.19641e+08
cernvmbl003.cern.ch,193,57,1.19641e+08
cernvmbl003.cern.ch,193,57,1.19641e+08
cernvmbl003.cern.ch,193,57,1.19644e+08
cernvmbl003.cern.ch,193,57,1.19644e+08
cernvmbl003.cern.ch,193,57,1.19644e+08
cernvmbl003.cern.ch,193,57,1.19644e+08
cernvmbl003.cern.ch,193,57,1.19644e+08
cernvmbl003.cern.ch,193,57,1.19644e+08
cernvmbl003.cern.ch,193,57,1.19644e+08
cernvmbl003.cern.ch,193,57,1.19645e+08
cernvmbl003.cern.ch,193,57,1.19645e+08
cernvmbl003.cern.ch,193,57,1.19645e+08
cernvmbl003.cern.ch,193,57,1.19644e+08
cernvmbl003.cern.ch,193,57,1.19644e+08
cernvmbl003.cern.ch,193,57,1.19644e+08
cernvmbl003.cern.ch,193,57,1.19645e+08
cernvmbl003.cern.ch,193,57,1.19645e+08
cernvmbl003.cern.ch,193,57,1.19645e+08
cernvmbl003.cern.ch,193,57,1.19645e+08
cernvmbl003.cern.ch,193,57,1.19647e+08
cernvmbl003.cern.ch,193,57,1.19647e+08
cernvmbl003.cern.ch,193,57,1.19645e+08
cernvmbl003.cern.ch,193,57,1.19647e+08
cernvmbl003.cern.ch,193,57,1.19648e+08
cernvmbl003.cern.ch,193,57,1.19648e+08
cernvmbl003.cern.ch,193,57,1.19648e+08
cernvmbl003.cern.ch,193,57,1.19648e+08
cernvmbl003.cern.ch,193,57,1.19648e+08
cernvmbl003.cern.ch,193,57,1.19648e+08
cernvmbl003.cern.ch,193,57,1.19649e+08
cernvmbl003.cern.ch,193,57,1.19649e+08
cernvmbl003.cern.ch,193,57,1.19649e+08
cernvmbl003.cern.ch,193,57,1.1965e+08
cernvmbl003.cern.ch,193,57,1.19649e+08
cernvmbl003.cern.ch,193,57,1.19649e+08
cernvmbl003.cern.ch,193,57,1.19649e+08
cernvmbl003.cern.ch,193,57,1.19651e+08
cernvmbl003.cern.ch,193,57,1.19651e+08
cernvmbl003.cern.ch,193,57,1.19649e+08
cernvmbl003.cern.ch,193,57,1.19651e+08
cernvmbl003.cern.ch,193,57,1.19651e+08
cernvmbl003.cern.ch,193,57,1.19652e+08
cernvmbl003.cern.ch,193,57,1.19652e+08
cernvmbl003.cern.ch,193,57,1.19651e+08
cernvmbl003.cern.ch,193,57,1.19652e+08
cernvmbl003.cern.ch,193,57,1.19653e+08
cernvmbl003.cern.ch,193,57,1.19653e+08
cernvmbl003.cern.ch,193,57,1.19653e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19653e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19653e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19653e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19656e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19654e+08
cernvmbl003.cern.ch,193,57,1.19656e+08
cernvmbl003.cern.ch,193,57,1.19655e+08
cernvmbl003.cern.ch,193,57,1.19656e+08
cernvmbl003.cern.ch,193,57,1.19655e+08
cernvmbl003.cern.ch,193,57,1.19655e+08
cernvmbl005.cern.ch,185,65,1.19655e+08
cernvmbl005.cern.ch,185,65,1.19655e+08
cernvmbl005.cern.ch,185,65,1.1965e+08
cernvmbl005.cern.ch,185,65,1.19653e+08
cernvmbl005.cern.ch,185,65,1.19652e+08
cernvmbl005.cern.ch,185,65,1.19655e+08
cernvmbl005.cern.ch,185,65,1.19652e+08
cernvmbl005.cern.ch,185,65,1.19651e+08
cernvmbl005.cern.ch,185,65,1.19651e+08
cernvmbl005.cern.ch,185,65,1.19652e+08
cernvmbl005.cern.ch,185,65,1.1965e+08
cernvmbl005.cern.ch,185,65,1.1965e+08
cernvmbl005.cern.ch,185,65,1.19648e+08
cernvmbl005.cern.ch,185,65,1.19648e+08
cernvmbl005.cern.ch,185,65,1.19649e+08
cernvmbl005.cern.ch,185,65,1.19648e+08
cernvmbl005.cern.ch,185,65,1.19647e+08
cernvmbl005.cern.ch,185,65,1.19647e+08
cernvmbl005.cern.ch,185,65,1.19645e+08
cernvmbl005.cern.ch,185,65,1.19643e+08
cernvmbl005.cern.ch,185,65,1.19645e+08
cernvmbl005.cern.ch,185,65,1.19644e+08
cernvmbl005.cern.ch,185,65,1.19643e+08
cernvmbl005.cern.ch,185,65,1.19642e+08
cernvmbl005.cern.ch,185,65,1.19642e+08
cernvmbl005.cern.ch,185,65,1.19645e+08
cernvmbl005.cern.ch,185,65,1.1964e+08
cernvmbl005.cern.ch,185,65,1.19639e+08
cernvmbl005.cern.ch,185,65,1.19637e+08
cernvmbl005.cern.ch,185,65,1.1964e+08
cernvmbl005.cern.ch,185,65,1.19638e+08
cernvmbl005.cern.ch,185,65,1.19641e+08
cernvmbl005.cern.ch,185,65,1.19636e+08
cernvmbl005.cern.ch,185,65,1.19639e+08
cernvmbl005.cern.ch,185,65,1.19635e+08
cernvmbl005.cern.ch,185,65,1.19633e+08
cernvmbl005.cern.ch,185,65,1.19631e+08
