HostName,#reads,#writes,total_duration
cernvmbl005.cern.ch,180,70,1.20947e+08
cernvmbl005.cern.ch,180,70,1.20952e+08
cernvmbl005.cern.ch,180,70,1.20955e+08
cernvmbl005.cern.ch,180,70,1.2095e+08
cernvmbl005.cern.ch,180,70,1.20945e+08
cernvmbl005.cern.ch,180,70,1.20951e+08
cernvmbl005.cern.ch,180,70,1.20947e+08
cernvmbl005.cern.ch,180,70,1.20949e+08
cernvmbl005.cern.ch,180,70,1.20944e+08
cernvmbl005.cern.ch,180,70,1.20943e+08
cernvmbl007.cern.ch,189,61,1.20949e+08
cernvmbl007.cern.ch,189,61,1.20949e+08
cernvmbl007.cern.ch,189,61,1.20947e+08
cernvmbl007.cern.ch,189,61,1.20947e+08
cernvmbl007.cern.ch,189,61,1.20946e+08
cernvmbl007.cern.ch,189,61,1.20944e+08
cernvmbl007.cern.ch,189,61,1.20942e+08
cernvmbl007.cern.ch,189,61,1.20942e+08
cernvmbl007.cern.ch,189,61,1.20941e+08
cernvmbl007.cern.ch,189,61,1.20943e+08
cernvmbl007.cern.ch,189,61,1.20942e+08
cernvmbl007.cern.ch,189,61,1.20943e+08
cernvmbl007.cern.ch,189,61,1.20941e+08
cernvmbl007.cern.ch,189,61,1.20941e+08
cernvmbl007.cern.ch,189,61,1.20942e+08
cernvmbl007.cern.ch,189,61,1.2094e+08
cernvmbl007.cern.ch,189,61,1.2094e+08
cernvmbl007.cern.ch,189,61,1.20939e+08
cernvmbl007.cern.ch,189,61,1.2094e+08
cernvmbl007.cern.ch,189,61,1.20939e+08
cernvmbl007.cern.ch,189,61,1.20937e+08
cernvmbl007.cern.ch,189,61,1.20939e+08
cernvmbl007.cern.ch,189,61,1.20939e+08
cernvmbl007.cern.ch,189,61,1.20939e+08
cernvmbl007.cern.ch,189,61,1.20939e+08
cernvmbl007.cern.ch,189,61,1.20939e+08
cernvmbl007.cern.ch,189,61,1.20938e+08
cernvmbl007.cern.ch,189,61,1.20938e+08
cernvmbl007.cern.ch,189,61,1.20939e+08
cernvmbl007.cern.ch,189,61,1.20938e+08
cernvmbl007.cern.ch,189,61,1.20941e+08
cernvmbl007.cern.ch,189,61,1.20937e+08
cernvmbl007.cern.ch,189,61,1.20938e+08
cernvmbl007.cern.ch,189,61,1.20938e+08
cernvmbl007.cern.ch,189,61,1.20938e+08
cernvmbl007.cern.ch,189,61,1.20939e+08
cernvmbl007.cern.ch,189,61,1.20939e+08
cernvmbl007.cern.ch,189,61,1.2094e+08
cernvmbl007.cern.ch,189,61,1.2094e+08
cernvmbl007.cern.ch,189,61,1.20939e+08
cernvmbl007.cern.ch,189,61,1.20941e+08
cernvmbl007.cern.ch,189,61,1.20941e+08
cernvmbl007.cern.ch,189,61,1.2094e+08
cernvmbl007.cern.ch,189,61,1.20941e+08
cernvmbl007.cern.ch,189,61,1.20941e+08
cernvmbl007.cern.ch,189,61,1.20941e+08
cernvmbl007.cern.ch,189,61,1.20941e+08
cernvmbl007.cern.ch,189,61,1.20942e+08
cernvmbl007.cern.ch,189,61,1.20942e+08
cernvmbl007.cern.ch,189,61,1.20941e+08
cernvmbl007.cern.ch,189,61,1.20943e+08
cernvmbl007.cern.ch,189,61,1.20943e+08
cernvmbl007.cern.ch,189,61,1.20943e+08
cernvmbl007.cern.ch,189,61,1.20942e+08
cernvmbl007.cern.ch,189,61,1.20943e+08
cernvmbl007.cern.ch,189,61,1.20943e+08
cernvmbl007.cern.ch,189,61,1.20942e+08
cernvmbl007.cern.ch,189,61,1.20943e+08
cernvmbl007.cern.ch,189,61,1.20946e+08
cernvmbl007.cern.ch,189,61,1.20943e+08
cernvmbl007.cern.ch,189,61,1.20944e+08
cernvmbl007.cern.ch,189,61,1.20947e+08
cernvmbl007.cern.ch,189,61,1.20944e+08
cernvmbl007.cern.ch,189,61,1.20947e+08
cernvmbl007.cern.ch,189,61,1.20945e+08
cernvmbl007.cern.ch,189,61,1.20944e+08
cernvmbl007.cern.ch,189,61,1.20944e+08
cernvmbl007.cern.ch,189,61,1.20945e+08
cernvmbl007.cern.ch,189,61,1.20947e+08
cernvmbl007.cern.ch,189,61,1.20946e+08
cernvmbl007.cern.ch,189,61,1.20948e+08
cernvmbl007.cern.ch,189,61,1.20948e+08
cernvmbl007.cern.ch,189,61,1.20948e+08
cernvmbl007.cern.ch,189,61,1.20948e+08
cernvmbl007.cern.ch,189,61,1.20949e+08
cernvmbl007.cern.ch,189,61,1.20949e+08
cernvmbl007.cern.ch,189,61,1.2095e+08
cernvmbl007.cern.ch,189,61,1.20953e+08
cernvmbl007.cern.ch,189,61,1.2095e+08
cernvmbl007.cern.ch,189,61,1.2095e+08
cernvmbl007.cern.ch,189,61,1.2095e+08
cernvmbl007.cern.ch,189,61,1.20951e+08
cernvmbl007.cern.ch,189,61,1.20951e+08
cernvmbl007.cern.ch,189,61,1.20951e+08
cernvmbl007.cern.ch,189,61,1.20952e+08
cernvmbl007.cern.ch,189,61,1.20951e+08
cernvmbl007.cern.ch,189,61,1.20952e+08
cernvmbl007.cern.ch,189,61,1.20951e+08
cernvmbl007.cern.ch,189,61,1.20953e+08
cernvmbl007.cern.ch,189,61,1.20953e+08
cernvmbl007.cern.ch,189,61,1.20955e+08
cernvmbl007.cern.ch,189,61,1.20953e+08
cernvmbl007.cern.ch,189,61,1.20953e+08
cernvmbl007.cern.ch,189,61,1.20954e+08
cernvmbl007.cern.ch,189,61,1.20954e+08
cernvmbl007.cern.ch,189,61,1.20956e+08
cernvmbl007.cern.ch,189,61,1.20955e+08
cernvmbl007.cern.ch,189,61,1.20956e+08
cernvmbl007.cern.ch,189,61,1.20956e+08
cernvmbl007.cern.ch,189,61,1.20956e+08
cernvmbl009.cern.ch,177,73,1.20956e+08
cernvmbl009.cern.ch,177,73,1.20956e+08
cernvmbl009.cern.ch,177,73,1.20956e+08
cernvmbl009.cern.ch,177,73,1.20952e+08
cernvmbl009.cern.ch,177,73,1.20955e+08
cernvmbl009.cern.ch,177,73,1.20954e+08
cernvmbl009.cern.ch,177,73,1.20953e+08
cernvmbl009.cern.ch,177,73,1.20953e+08
cernvmbl009.cern.ch,177,73,1.2095e+08
cernvmbl009.cern.ch,177,73,1.20947e+08
cernvmbl009.cern.ch,177,73,1.2095e+08
cernvmbl009.cern.ch,177,73,1.20948e+08
cernvmbl009.cern.ch,177,73,1.20949e+08
cernvmbl009.cern.ch,177,73,1.20946e+08
cernvmbl009.cern.ch,177,73,1.20949e+08
cernvmbl009.cern.ch,177,73,1.20951e+08
cernvmbl009.cern.ch,177,73,1.20946e+08
cernvmbl009.cern.ch,177,73,1.20947e+08
cernvmbl009.cern.ch,177,73,1.20948e+08
cernvmbl009.cern.ch,177,73,1.20952e+08
cernvmbl009.cern.ch,177,73,1.20945e+08
cernvmbl009.cern.ch,177,73,1.20939e+08
cernvmbl009.cern.ch,177,73,1.20944e+08
cernvmbl009.cern.ch,177,73,1.20942e+08
cernvmbl009.cern.ch,177,73,1.20944e+08
cernvmbl009.cern.ch,177,73,1.20943e+08
cernvmbl009.cern.ch,177,73,1.20942e+08
cernvmbl009.cern.ch,177,73,1.20943e+08
cernvmbl009.cern.ch,177,73,1.20942e+08
cernvmbl009.cern.ch,177,73,1.20941e+08
cernvmbl009.cern.ch,177,73,1.2094e+08
cernvmbl009.cern.ch,177,73,1.20939e+08
cernvmbl009.cern.ch,177,73,1.20939e+08
cernvmbl009.cern.ch,177,73,1.20937e+08
cernvmbl009.cern.ch,177,73,1.20938e+08
cernvmbl009.cern.ch,177,73,1.20937e+08
cernvmbl009.cern.ch,177,73,1.20935e+08
cernvmbl009.cern.ch,177,73,1.20936e+08
cernvmbl009.cern.ch,177,73,1.20934e+08
cernvmbl009.cern.ch,177,73,1.20931e+08
cernvmbl009.cern.ch,177,73,1.20935e+08
cernvmbl009.cern.ch,177,73,1.20932e+08
cernvmbl009.cern.ch,177,73,1.20932e+08
cernvmbl009.cern.ch,177,73,1.20932e+08
cernvmbl009.cern.ch,177,73,1.2093e+08
cernvmbl009.cern.ch,177,73,1.20929e+08
cernvmbl009.cern.ch,177,73,1.20928e+08
cernvmbl009.cern.ch,177,73,1.2093e+08
cernvmbl009.cern.ch,177,73,1.20925e+08
cernvmbl009.cern.ch,177,73,1.20929e+08
cernvmbl009.cern.ch,177,73,1.20924e+08
cernvmbl009.cern.ch,177,73,1.20921e+08
cernvmbl009.cern.ch,177,73,1.20927e+08
cernvmbl009.cern.ch,177,73,1.20922e+08
cernvmbl009.cern.ch,177,73,1.20927e+08
cernvmbl009.cern.ch,177,73,1.20926e+08
cernvmbl009.cern.ch,177,73,1.20918e+08
cernvmbl009.cern.ch,177,73,1.20923e+08
cernvmbl009.cern.ch,177,73,1.2092e+08
cernvmbl009.cern.ch,177,73,1.20917e+08
cernvmbl009.cern.ch,177,73,1.20915e+08
cernvmbl009.cern.ch,177,73,1.20919e+08
cernvmbl009.cern.ch,177,73,1.20916e+08
cernvmbl009.cern.ch,177,73,1.20914e+08
cernvmbl009.cern.ch,177,73,1.20914e+08
cernvmbl009.cern.ch,177,73,1.20912e+08
cernvmbl009.cern.ch,177,73,1.20904e+08
cernvmbl009.cern.ch,177,73,1.20913e+08
cernvmbl009.cern.ch,177,73,1.2091e+08
cernvmbl009.cern.ch,177,73,1.20909e+08
cernvmbl009.cern.ch,177,73,1.20911e+08
cernvmbl009.cern.ch,177,73,1.20907e+08
cernvmbl009.cern.ch,177,73,1.20908e+08
cernvmbl009.cern.ch,177,73,1.20906e+08
cernvmbl009.cern.ch,177,73,1.20905e+08
cernvmbl009.cern.ch,177,73,1.20903e+08
cernvmbl009.cern.ch,177,73,1.20902e+08
cernvmbl009.cern.ch,177,73,1.20899e+08
cernvmbl009.cern.ch,177,73,1.20901e+08
cernvmbl009.cern.ch,177,73,1.20897e+08
cernvmbl009.cern.ch,177,73,1.209e+08
cernvmbl009.cern.ch,177,73,1.20898e+08
cernvmbl009.cern.ch,177,73,1.20896e+08
cernvmbl009.cern.ch,177,73,1.20891e+08
cernvmbl009.cern.ch,177,73,1.20894e+08
cernvmbl009.cern.ch,177,73,1.20889e+08
cernvmbl009.cern.ch,177,73,1.20895e+08
cernvmbl009.cern.ch,177,73,1.20893e+08
cernvmbl009.cern.ch,177,73,1.20888e+08
cernvmbl009.cern.ch,177,73,1.20887e+08
cernvmbl009.cern.ch,177,73,1.2089e+08
cernvmbl009.cern.ch,177,73,1.20884e+08
cernvmbl009.cern.ch,177,73,1.20883e+08
cernvmbl009.cern.ch,177,73,1.20882e+08
cernvmbl009.cern.ch,177,73,1.20883e+08
cernvmbl009.cern.ch,177,73,1.20879e+08
cernvmbl009.cern.ch,177,73,1.20881e+08
cernvmbl009.cern.ch,177,73,1.20877e+08
cernvmbl009.cern.ch,177,73,1.2088e+08
cernvmbl009.cern.ch,177,73,1.20878e+08
